"Time","0 cells","0 cells","0 cells","05,000 cells","05,000 cells","05,000 cells","10,000 cells","10,000 cells","10,000 cells","15,000 cells","15,000 cells","15,000 cells","20,000 cells","20,000 cells","20,000 cells","25,000 cells","25,000 cells","25,000 cells","30,000 cells","30,000 cells","30,000 cells","35,000 cells","35,000 cells","35,000 cells"
1.87708333333333,237.18557,242.399843333333,240.975433333333,278.07944,312.014993333333,278.783683333333,357.775196666667,338.737263333333,315.206096666667,406.609586666667,387.195956666667,343.246476666667,466.9112,408.918523333333,374.589033333333,546.596593333333,474.048293333333,404.591526666667,637.222356666667,581.518606666667,436.42383,675.944086666667,718.805226666667,534.37639
1.98125,236.790706666667,242.13102,240.712513333333,280.70332,315.303266666667,279.77044,366.797496666667,343.420303333333,319.028736666667,416.255093333333,398.674286666667,345.994293333333,480.99618,421.018043333333,382.125286666667,564.260406666667,489.639386666667,414.23032,660.874586666667,594.459026666667,448.231483333333,687.044083333333,724.166396666667,555.552276666667
2.08541666666667,236.62881,241.73417,240.457996666667,284.19237,318.248536666667,281.55949,375.9154,348.725793333333,320.992143333333,431.686273333333,410.815506666667,350.171523333333,498.262936666667,433.412233333333,394.942893333333,590.878573333333,505.511606666667,428.816783333333,675.376133333333,611.948086666667,464.721536666667,696.767936666667,721.03263,574.068843333333
2.18958333333333,236.417326666667,241.460833333333,240.12626,288.974863333333,322.934966666667,282.19545,383.425883333333,355.51298,325.286153333333,443.15503,421.93951,353.931566666667,519.550283333333,446.626836666667,403.96477,617.11971,526.071156666667,443.855223333333,698.174016666667,625.147993333333,484.64672,700.858836666667,720.803046666667,592.379716666667
2.29375,236.16049,241.207926666667,239.851733333333,292.83531,325.228203333333,283.04934,395.21819,363.63554,327.594496666667,455.88123,431.584933333333,359.454343333333,542.01263,460.17138,416.523643333333,637.446653333333,541.463376666667,458.03115,711.344656666667,634.930833333333,500.090243333333,705.000463333333,714.35138,605.445736666667
2.39791666666667,235.94966,240.930623333333,239.589486666667,297.68849,328.902153333333,284.44041,407.25121,370.350346666667,329.386123333333,468.826163333333,446.63545,366.974836666667,564.48269,472.977783333333,426.407796666667,659.862176666667,550.846756666667,474.33934,716.825776666667,644.2265,514.69145,705.289113333333,709.96784,613.089516666667
2.50208333333333,235.647956666667,240.570203333333,239.264196666667,301.95273,332.53069,285.124996666667,418.246126666667,377.13397,331.722973333333,484.848653333333,462.49843,370.85049,592.11799,489.747983333333,447.76297,681.577676666667,563.62256,492.249416666667,723.60592,646.640706666667,533.009643333333,703.245473333333,699.733756666667,621.82696
2.60625,235.377236666667,240.249863333333,238.891463333333,307.011086666667,335.142353333333,286.41867,430.31736,388.64981,334.356333333333,506.93276,480.516183333333,378.73047,620.499203333333,501.174883333333,464.077156666667,696.585923333333,578.73389,508.86072,725.197206666667,648.050173333333,548.145023333333,700.887996666667,694.097216666667,628.968936666667
2.71041666666667,235.040343333333,239.982903333333,238.572543333333,311.295993333333,338.657606666667,287.764173333333,443.54241,399.804156666667,340.918556666667,527.130806666667,498.613463333333,388.192096666667,642.776643333333,511.948253333333,481.92823,712.002796666667,588.198963333333,517.928296666667,727.758773333333,651.40942,556.114863333333,695.085426666667,682.344836666667,629.87543
2.81458333333333,234.785426666667,239.627103333333,238.315956666667,317.82113,343.409243333333,290.018686666667,458.060726666667,410.112466666667,346.687143333333,550.27411,512.271006666667,397.95017,664.290096666667,523.100293333333,497.411153333333,719.85132,592.220186666667,533.001373333333,728.518083333333,647.69825,567.29302,692.833506666667,671.799233333333,628.243323333333
2.91875,234.605566666667,239.363183333333,238.032086666667,322.190966666667,347.707773333333,291.956756666667,471.948266666667,422.37652,348.779083333333,574.813346666667,523.980123333333,411.790253333333,681.550263333333,529.156613333333,512.826923333333,726.460426666667,600.95766,541.571273333333,727.07103,646.067583333333,579.762796666667,687.10847,660.794013333333,626.588666666667
3.02291666666667,234.19356,239.185193333333,237.81895,329.024456666667,352.14016,293.67334,486.59096,433.609826666667,356.375193333333,595.59219,536.19082,424.301646666667,696.24336,543.652776666667,524.957953333333,731.046816666667,602.208153333333,547.857966666667,724.033613333333,642.36347,585.511403333333,680.93486,654.486,620.9497
3.12708333333333,234.047276666667,239.006653333333,237.58305,332.082926666667,359.510373333333,295.186023333333,504.02983,446.857763333333,363.307993333333,622.493896666667,549.273783333333,435.049946666667,705.647546666667,554.98503,542.78496,729.109536666667,606.70697,558.65084,719.31841,640.48991,585.19778,675.045936666667,641.028036666667,613.090643333333
3.23125,233.838903333333,238.829243333333,237.419216666667,337.56282,365.115336666667,295.39256,516.000013333333,460.24959,370.0689,644.008913333333,554.990446666667,449.53493,712.244453333333,557.103023333333,550.0199,725.590283333333,602.013023333333,560.883086666667,715.898786666667,632.219166666667,583.70162,669.20683,629.170886666667,602.04466
3.33541666666667,233.566726666667,238.61143,237.198723333333,345.91094,370.381323333333,297.22472,534.617226666667,471.931673333333,377.867063333333,660.746326666667,562.909516666667,461.565796666667,722.558773333333,562.922813333333,557.784466666667,721.76232,602.640703333333,564.994296666667,712.32201,624.651096666667,584.317066666667,661.528833333333,617.61442,596.72032
3.43958333333333,233.36185,238.391406666667,236.96652,351.35737,378.181453333333,300.124746666667,553.78755,481.922506666667,384.5324,676.54946,568.17418,468.569003333333,724.19953,561.76782,556.756926666667,717.654393333333,597.7784,566.67768,705.984136666667,618.21811,578.871466666667,655.648403333333,605.95157,585.893266666667
3.54375,233.101713333333,238.097696666667,236.678826666667,357.478053333333,385.059983333333,302.7588,569.938226666667,491.52765,391.959483333333,691.515923333333,570.74277,481.394763333333,716.77653,565.8576,560.889156666667,711.08844,593.05714,566.381603333333,700.40694,613.28827,575.75823,646.87795,597.89047,580.6188
3.64791666666667,232.825306666667,237.871133333333,236.463036666667,363.648833333333,388.438953333333,303.21169,592.80421,501.297296666667,403.285186666667,697.419696666667,574.503703333333,488.119153333333,714.633516666667,565.600446666667,565.09272,709.19705,587.01568,565.89328,694.339906666667,605.474753333333,568.983223333333,638.373556666667,589.066213333333,569.834073333333
3.75208333333333,232.605186666667,237.639866666667,236.152163333333,373.562873333333,394.709563333333,304.084526666667,605.74027,512.018376666667,410.335433333333,703.245116666667,574.98739,500.05156,714.542336666667,563.28757,564.029146666667,702.559073333333,583.077983333333,560.57203,689.631156666667,597.84276,562.161176666667,631.928633333333,578.087736666667,559.20058
3.85625,232.41122,237.346703333333,235.98764,381.198603333333,396.88476,305.365226666667,620.684143333333,521.919823333333,421.573753333333,708.966986666667,575.9107,503.968113333333,707.280753333333,561.405693333333,562.42662,698.070793333333,578.028893333333,559.00743,680.88814,588.416313333333,552.215656666667,624.677236666667,569.579423333333,550.200156666667
3.96041666666667,232.178186666667,237.18284,235.73342,387.23345,403.86265,308.855833333333,637.610653333333,526.286153333333,431.64042,711.036616666667,578.312926666667,511.975796666667,708.76388,559.269213333333,555.902843333333,692.09638,572.72573,553.17934,670.805826666667,579.859473333333,541.62259,616.978056666667,558.398533333333,540.381493333333
4.06458333333333,231.909426666667,237.00542,235.604113333333,394.356833333333,407.932906666667,311.75062,650.945303333333,531.515143333333,443.66954,712.366273333333,575.141353333333,514.296486666667,702.80745,557.756636666667,552.31686,686.076123333333,569.178953333333,541.25915,662.112473333333,573.766446666667,536.070833333333,609.037283333333,549.562703333333,531.942903333333
4.16875,231.700916666667,236.912153333333,235.434746666667,401.07253,412.631063333333,313.45806,665.33516,540.92675,454.546066666667,710.283586666667,575.945703333333,516.148713333333,697.60784,555.65626,546.5787,677.93978,562.95689,535.777613333333,655.695146666667,566.60789,528.59756,602.040116666667,540.451696666667,522.2206
4.27291666666667,231.481616666667,236.69931,235.2569,407.470003333333,416.70013,314.873866666667,667.306673333333,541.24737,462.639363333333,709.51363,573.229666666667,515.514083333333,689.78669,550.389733333333,538.61272,670.03851,569.3444,528.566976666667,647.05155,558.039413333333,520.166476666667,595.34727,531.45564,511.836116666667
4.37708333333333,231.284726666667,236.53503,235.017423333333,416.88195,423.578213333333,318.187723333333,670.443486666667,540.363,469.75381,702.28065,564.729536666667,516.781556666667,683.03162,547.290356666667,529.83845,664.384756666667,567.000153333333,520.441943333333,639.50567,548.695986666667,511.09258,587.123876666667,520.849043333333,503.243973333333
4.48125,231.032903333333,236.226443333333,234.780576666667,424.742813333333,429.068676666667,320.751823333333,680.00765,540.564756666667,476.545863333333,699.699226666667,563.87913,516.162856666667,678.902453333333,542.215756666667,522.869966666667,653.869616666667,564.339333333333,512.123193333333,630.740986666667,541.692963333333,502.95724,580.701683333333,511.870406666667,494.722996666667
4.58541666666667,230.78552,238.133316666667,234.6108,435.803213333333,433.04391,325.44023,685.43741,571.974113333333,484.569206666667,695.568446666667,591.172493333333,513.53957,671.29597,535.85723,515.856626666667,648.284503333333,557.456466666667,505.417293333333,622.83001,534.685916666667,496.110856666667,573.180653333333,503.643286666667,486.440766666667
4.68958333333333,230.586196666667,237.97699,234.265153333333,442.806616666667,436.95099,326.195753333333,685.370403333333,584.499633333333,487.366213333333,689.11626,583.132173333333,508.738886666667,660.28326,533.12978,507.233223333333,638.079596666667,549.242116666667,496.861056666667,615.281623333333,526.587936666667,486.179316666667,565.143806666667,494.30924,477.04575
4.79375,230.313953333333,237.717263333333,234.07654,451.463316666667,441.517103333333,329.304326666667,683.836173333333,574.61289,495.44745,680.879286666667,577.121586666667,504.840176666667,652.4569,522.43996,500.997353333333,634.53149,542.358766666667,487.487536666667,609.979726666667,519.607136666667,478.8848,559.652686666667,486.486493333333,467.857836666667
4.89791666666667,230.13956,237.47559,233.898826666667,460.325643333333,444.628476666667,329.671666666667,681.450926666667,577.133266666667,493.52164,677.274703333333,570.697526666667,503.289686666667,645.433603333333,519.0276,491.995646666667,625.16533,537.413043333333,478.872556666667,602.48319,511.444996666667,470.359713333333,553.836456666667,479.78537,461.68674
5.00208333333333,229.90076,237.506416666667,233.679443333333,467.13369,446.013666666667,332.586876666667,677.823013333333,580.147026666667,494.43219,669.524123333333,563.721843333333,500.876133333333,635.965996666667,515.812256666667,484.006106666667,617.853613333333,530.965023333333,471.00352,595.61146,503.50764,464.0801,547.985596666667,472.23035,454.947626666667
5.10625,229.706983333333,237.445166666667,233.491543333333,472.228813333333,449.719956666667,333.069553333333,674.808633333333,576.52852,499.01366,660.30394,555.880406666667,495.385716666667,628.09013,511.906273333333,476.422876666667,611.320486666667,527.276263333333,462.233306666667,587.09388,498.07771,457.010013333333,541.705303333333,465.945273333333,446.651913333333
5.21041666666667,229.532823333333,237.273273333333,233.293733333333,477.60117,448.84262,335.860873333333,675.10562,568.967283333333,499.087243333333,651.502083333333,548.060446666667,491.74744,619.693876666667,527.98572,470.356756666667,604.963966666667,520.864233333333,455.651366666667,583.12157,490.72509,449.827376666667,535.32294,459.4136,440.603513333333
5.31458333333333,229.378503333333,237.152016666667,233.12012,488.75331,454.238466666667,338.06628,671.017373333333,561.685363333333,497.921543333333,646.613053333333,544.129876666667,485.391123333333,612.459693333333,521.574163333333,463.7153,597.400306666667,514.45277,448.451873333333,574.558716666667,482.542203333333,443.505523333333,528.55905,454.016523333333,433.240276666667
5.41875,229.172393333333,236.949866666667,232.92494,495.812766666667,453.64037,338.94855,663.894293333333,552.353106666667,496.01315,640.98044,553.1417,481.01302,603.279013333333,515.879403333333,457.02992,589.409823333333,509.736283333333,442.906823333333,568.03966,475.476233333333,435.946506666667,521.7131,446.725756666667,427.63846
5.52291666666667,228.958966666667,236.676263333333,232.65655,503.670433333333,455.877246666667,340.687713333333,659.341976666667,548.327506666667,494.259456666667,635.408403333333,548.981223333333,475.30727,593.319116666667,507.672923333333,451.711943333333,581.22411,504.38316,436.38796,562.87699,469.630706666667,430.058493333333,516.940433333333,440.86555,424.004486666667
5.62708333333333,228.719226666667,236.44582,232.43333,507.46843,458.061903333333,341.841816666667,654.107673333333,540.01788,492.999376666667,628.109513333333,541.970793333333,471.037023333333,587.034546666667,502.96655,446.35189,575.80563,500.317083333333,430.413623333333,556.32963,463.90914,424.336956666667,511.424193333333,436.624133333333,418.850903333333
5.73125,228.46795,236.34808,NA,507.640203333333,457.944096666667,NA,647.342896666667,534.422866666667,NA,618.82894,532.530916666667,NA,581.31584,499.189866666667,NA,569.653003333333,493.049166666667,NA,551.785023333333,490.413633333333,NA,505.233783333333,430.907056666667,NA
5.83541666666667,228.33614,236.535916666667,NA,513.312863333333,456.245186666667,NA,634.68135,526.399143333333,NA,611.39659,526.593276666667,NA,573.575766666667,490.715436666667,NA,562.619706666667,487.617806666667,NA,545.580683333333,490.495796666667,NA,499.96105,426.35111,NA
5.93958333333333,228.089526666667,236.477923333333,NA,520.117753333333,457.59593,NA,627.23123,524.128096666667,NA,604.99285,523.827693333333,NA,567.716386666667,487.85463,NA,554.823513333333,478.93102,NA,540.412103333333,483.207343333333,NA,494.04258,422.118453333333,NA
